instant_hour,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,total_rentals_hour,instant_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,total_rentals_day
10680,2012-03-26,2,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.2239,14,6,20,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10681,2012-03-26,2,1,3,3,0,1,1,1,0.46,0.4545,0.82,0.194,0,1,1,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10682,2012-03-26,2,1,3,4,0,1,1,1,0.44,0.4394,0.82,0.1642,0,4,4,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10683,2012-03-26,2,1,3,5,0,1,1,1,0.44,0.4394,0.77,0.1642,0,36,36,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10684,2012-03-26,2,1,3,6,0,1,1,1,0.42,0.4242,0.82,0.194,7,110,117,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10685,2012-03-26,2,1,3,7,0,1,1,1,0.44,0.4394,0.72,0.194,15,355,370,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10686,2012-03-26,2,1,3,8,0,1,1,1,0.44,0.4394,0.62,0.2239,32,625,657,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10687,2012-03-26,2,1,3,9,0,1,1,1,0.46,0.4545,0.47,0.2836,37,245,282,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10688,2012-03-26,2,1,3,10,0,1,1,1,0.5,0.4848,0.36,0.5821,55,98,153,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10689,2012-03-26,2,1,3,11,0,1,1,1,0.48,0.4697,0.31,0.5821,47,131,178,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10690,2012-03-26,2,1,3,12,0,1,1,1,0.48,0.4697,0.33,0.5224,63,216,279,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10691,2012-03-26,2,1,3,13,0,1,1,1,0.48,0.4697,0.29,0.6866,79,222,301,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10692,2012-03-26,2,1,3,14,0,1,1,1,0.48,0.4697,0.33,0.4478,58,159,217,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10693,2012-03-26,2,1,3,15,0,1,1,1,0.48,0.4697,0.29,0.6119,66,157,223,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10694,2012-03-26,2,1,3,16,0,1,1,1,0.48,0.4697,0.25,0.6418,60,245,305,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10695,2012-03-26,2,1,3,17,0,1,1,1,0.46,0.4545,0.24,0.4478,65,599,664,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10696,2012-03-26,2,1,3,18,0,1,1,1,0.44,0.4394,0.26,0.4478,90,594,684,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10697,2012-03-26,2,1,3,19,0,1,1,1,0.42,0.4242,0.24,0.3582,41,417,458,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10698,2012-03-26,2,1,3,20,0,1,1,1,0.4,0.4091,0.26,0.5224,12,209,221,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10699,2012-03-26,2,1,3,21,0,1,1,1,0.38,0.3939,0.25,0.4925,11,175,186,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10700,2012-03-26,2,1,3,22,0,1,1,1,0.36,0.3333,0.25,0.3582,13,80,93,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10701,2012-03-26,2,1,3,23,0,1,1,1,0.34,0.2879,0.25,0.5224,2,46,48,451,0.445833,0.43875,0.477917,0.386821,795,4763,5558
10702,2012-03-27,2,1,3,0,0,2,1,1,0.32,0.2879,0.26,0.5224,1,9,10,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10703,2012-03-27,2,1,3,1,0,2,1,1,0.3,0.2727,0.26,0.4627,1,4,5,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10704,2012-03-27,2,1,3,2,0,2,1,1,0.26,0.2273,0.3,0.2985,1,6,7,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10705,2012-03-27,2,1,3,3,0,2,1,1,0.26,0.2273,0.3,0.3284,0,4,4,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10706,2012-03-27,2,1,3,4,0,2,1,1,0.24,0.2121,0.32,0.3582,0,3,3,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10707,2012-03-27,2,1,3,5,0,2,1,1,0.22,0.2121,0.37,0.2836,1,16,17,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10708,2012-03-27,2,1,3,6,0,2,1,1,0.22,0.2273,0.37,0.194,5,96,101,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10709,2012-03-27,2,1,3,7,0,2,1,1,0.22,0.2273,0.37,0.194,9,277,286,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10710,2012-03-27,2,1,3,8,0,2,1,1,0.22,0.2121,0.37,0.2985,14,567,581,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10711,2012-03-27,2,1,3,9,0,2,1,1,0.24,0.2273,0.38,0.194,8,259,267,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10712,2012-03-27,2,1,3,10,0,2,1,1,0.26,0.2576,0.35,0.2239,20,118,138,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10713,2012-03-27,2,1,3,11,0,2,1,1,0.3,0.303,0.31,0.1642,34,141,175,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10714,2012-03-27,2,1,3,12,0,2,1,1,0.32,0.3182,0.31,0.1642,34,186,220,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10715,2012-03-27,2,1,3,13,0,2,1,1,0.36,0.3485,0.27,0.0,46,165,211,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10716,2012-03-27,2,1,3,14,0,2,1,1,0.4,0.4091,0.24,0.1343,37,147,184,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10717,2012-03-27,2,1,3,15,0,2,1,1,0.42,0.4242,0.2,0.0,42,158,200,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10718,2012-03-27,2,1,3,16,0,2,1,1,0.42,0.4242,0.2,0.0,38,267,305,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10719,2012-03-27,2,1,3,17,0,2,1,1,0.44,0.4394,0.16,0.0,72,542,614,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10720,2012-03-27,2,1,3,18,0,2,1,1,0.42,0.4242,0.17,0.0896,67,577,644,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10721,2012-03-27,2,1,3,19,0,2,1,1,0.42,0.4242,0.17,0.0,40,377,417,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10722,2012-03-27,2,1,3,20,0,2,1,1,0.42,0.4242,0.17,0.0896,28,266,294,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10723,2012-03-27,2,1,3,21,0,2,1,1,0.36,0.3485,0.37,0.1642,21,200,221,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10724,2012-03-27,2,1,3,22,0,2,1,1,0.36,0.3485,0.37,0.1343,7,127,134,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10725,2012-03-27,2,1,3,23,0,2,1,1,0.36,0.3485,0.37,0.194,5,59,64,452,0.323333,0.315654,0.29,0.187192,531,4571,5102
10726,2012-03-28,2,1,3,0,0,3,1,1,0.36,0.3333,0.4,0.2836,1,29,30,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10727,2012-03-28,2,1,3,1,0,3,1,1,0.36,0.3333,0.46,0.2985,0,8,8,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10728,2012-03-28,2,1,3,2,0,3,1,1,0.34,0.303,0.49,0.2985,0,3,3,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10729,2012-03-28,2,1,3,3,0,3,1,1,0.34,0.303,0.42,0.3284,1,4,5,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10730,2012-03-28,2,1,3,4,0,3,1,1,0.36,0.3333,0.43,0.2985,1,0,1,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10731,2012-03-28,2,1,3,5,0,3,1,1,0.36,0.3333,0.43,0.2985,2,38,40,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10732,2012-03-28,2,1,3,6,0,3,1,1,0.36,0.3333,0.46,0.3582,4,111,115,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10733,2012-03-28,2,1,3,7,0,3,1,1,0.36,0.3333,0.46,0.3284,10,348,358,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10734,2012-03-28,2,1,3,8,0,3,1,1,0.38,0.3939,0.46,0.3582,19,639,658,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10735,2012-03-28,2,1,3,9,0,3,1,1,0.4,0.4091,0.43,0.4478,16,298,314,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10736,2012-03-28,2,1,3,10,0,3,1,1,0.46,0.4545,0.41,0.4179,33,140,173,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10737,2012-03-28,2,1,3,11,0,3,1,1,0.5,0.4848,0.42,0.3881,54,168,222,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10739,2012-03-28,2,1,3,13,0,3,1,1,0.56,0.5303,0.43,0.3284,60,213,273,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10740,2012-03-28,2,1,3,14,0,3,1,1,0.62,0.6212,0.38,0.3582,52,169,221,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10743,2012-03-28,2,1,3,17,0,3,1,1,0.6,0.6061,0.6,0.2239,72,532,604,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10744,2012-03-28,2,1,3,18,0,3,1,1,0.6,0.6061,0.6,0.2239,61,580,641,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10745,2012-03-28,2,1,3,19,0,3,1,1,0.6,0.6212,0.56,0.194,41,415,456,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10746,2012-03-28,2,1,3,20,0,3,1,1,0.6,0.6212,0.56,0.2985,38,324,362,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10747,2012-03-28,2,1,3,21,0,3,1,1,0.58,0.5455,0.6,0.2537,28,233,261,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10748,2012-03-28,2,1,3,22,0,3,1,1,0.56,0.5303,0.64,0.1343,21,151,172,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10749,2012-03-28,2,1,3,23,0,3,1,1,0.54,0.5152,0.68,0.1343,12,81,93,453,0.484167,0.47095,0.48125,0.291671,674,5024,5698
10750,2012-03-29,2,1,3,0,0,4,1,1,0.54,0.5152,0.68,0.194,10,38,48,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10751,2012-03-29,2,1,3,1,0,4,1,1,0.56,0.5303,0.6,0.1343,15,18,33,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10752,2012-03-29,2,1,3,2,0,4,1,1,0.6,0.6061,0.28,0.2985,0,6,6,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10753,2012-03-29,2,1,3,3,0,4,1,1,0.58,0.5455,0.28,0.2537,1,4,5,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10754,2012-03-29,2,1,3,4,0,4,1,1,0.52,0.5,0.36,0.2537,1,8,9,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10755,2012-03-29,2,1,3,5,0,4,1,1,0.5,0.4848,0.45,0.2239,2,30,32,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10756,2012-03-29,2,1,3,6,0,4,1,1,0.46,0.4545,0.59,0.2537,3,114,117,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10757,2012-03-29,2,1,3,7,0,4,1,1,0.46,0.4545,0.51,0.3582,14,353,367,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10758,2012-03-29,2,1,3,8,0,4,1,1,0.46,0.4545,0.47,0.4179,26,628,654,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10759,2012-03-29,2,1,3,9,0,4,1,1,0.48,0.4697,0.48,0.4179,22,299,321,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10760,2012-03-29,2,1,3,10,0,4,1,1,0.46,0.4545,0.47,0.4478,42,124,166,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10761,2012-03-29,2,1,3,11,0,4,1,1,0.5,0.4848,0.45,0.4179,54,166,220,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10762,2012-03-29,2,1,3,12,0,4,1,1,0.5,0.4848,0.42,0.4925,64,228,292,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10763,2012-03-29,2,1,3,13,0,4,1,1,0.46,0.4545,0.44,0.3284,50,223,273,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10764,2012-03-29,2,1,3,14,0,4,1,1,0.5,0.4848,0.42,0.3582,63,175,238,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10765,2012-03-29,2,1,3,15,0,4,1,1,0.52,0.5,0.39,0.3582,109,198,307,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10766,2012-03-29,2,1,3,16,0,4,1,1,0.52,0.5,0.36,0.3284,67,321,388,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10767,2012-03-29,2,1,3,17,0,4,1,1,0.52,0.5,0.38,0.3881,83,620,703,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10768,2012-03-29,2,1,3,18,0,4,1,1,0.5,0.4848,0.39,0.2985,83,598,681,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10769,2012-03-29,2,1,3,19,0,4,1,1,0.48,0.4697,0.39,0.2836,47,421,468,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10770,2012-03-29,2,1,3,20,0,4,1,1,0.46,0.4545,0.38,0.2985,34,301,335,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10771,2012-03-29,2,1,3,21,0,4,1,1,0.44,0.4394,0.44,0.2836,10,214,224,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10772,2012-03-29,2,1,3,22,0,4,1,1,0.42,0.4242,0.44,0.2836,17,135,152,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10773,2012-03-29,2,1,3,23,0,4,1,1,0.42,0.4242,0.47,0.2985,17,77,94,454,0.494167,0.482304,0.439167,0.31965,834,5299,6133
10784,2012-03-30,2,1,3,10,0,5,1,2,0.36,0.3636,0.57,0.1045,50,137,187,455,0.37,0.375621,0.580833,0.138067,796,4663,5459
10785,2012-03-30,2,1,3,11,0,5,1,2,0.36,0.3788,0.53,0.0,48,153,201,455,0.37,0.375621,0.580833,0.138067,796,4663,5459
10786,2012-03-30,2,1,3,12,0,5,1,2,0.38,0.3939,0.54,0.0,62,208,270,455,0.37,0.375621,0.580833,0.138067,796,4663,5459
10791,2012-03-30,2,1,3,17,0,5,1,2,0.4,0.4091,0.62,0.2239,93,513,606,455,0.37,0.375621,0.580833,0.138067,796,4663,5459
10799,2012-03-31,2,1,3,1,0,6,0,2,0.4,0.4091,0.76,0.194,17,65,82,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10800,2012-03-31,2,1,3,2,0,6,0,2,0.42,0.4242,0.77,0.2537,14,55,69,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10804,2012-03-31,2,1,3,6,0,6,0,2,0.36,0.3485,0.87,0.1642,7,16,23,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10805,2012-03-31,2,1,3,7,0,6,0,2,0.36,0.3485,0.87,0.1642,5,39,44,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10806,2012-03-31,2,1,3,8,0,6,0,2,0.36,0.3485,0.87,0.194,19,126,145,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10807,2012-03-31,2,1,3,9,0,6,0,2,0.4,0.4091,0.76,0.194,62,161,223,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10808,2012-03-31,2,1,3,10,0,6,0,2,0.4,0.4091,0.76,0.1343,108,205,313,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10812,2012-03-31,2,1,3,14,0,6,0,2,0.5,0.4848,0.63,0.2537,240,311,551,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10813,2012-03-31,2,1,3,15,0,6,0,2,0.52,0.5,0.59,0.2836,275,330,605,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10814,2012-03-31,2,1,3,16,0,6,0,2,0.5,0.4848,0.63,0.2985,243,292,535,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10816,2012-03-31,2,1,3,18,0,6,0,2,0.44,0.4394,0.72,0.4627,102,239,341,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10818,2012-03-31,2,1,3,20,0,6,0,2,0.4,0.4091,0.71,0.3284,52,156,208,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10819,2012-03-31,2,1,3,21,0,6,0,2,0.4,0.4091,0.71,0.3284,36,107,143,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10820,2012-03-31,2,1,3,22,0,6,0,2,0.38,0.3939,0.71,0.2537,40,116,156,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10821,2012-03-31,2,1,3,23,0,6,0,2,0.36,0.3333,0.76,0.2836,12,100,112,456,0.424167,0.421708,0.738333,0.250617,2301,3934,6235
10822,2012-04-01,2,1,4,0,0,0,0,2,0.36,0.3333,0.76,0.2537,8,59,67,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10823,2012-04-01,2,1,4,1,0,0,0,2,0.36,0.3485,0.76,0.1642,13,49,62,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10824,2012-04-01,2,1,4,2,0,0,0,2,0.36,0.3485,0.76,0.1642,20,61,81,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10825,2012-04-01,2,1,4,3,0,0,0,2,0.34,0.3333,0.81,0.1343,4,21,25,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10826,2012-04-01,2,1,4,4,0,0,0,2,0.34,0.3485,0.81,0.0896,3,9,12,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10827,2012-04-01,2,1,4,5,0,0,0,2,0.34,0.3485,0.81,0.0896,8,10,18,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10828,2012-04-01,2,1,4,6,0,0,0,2,0.36,0.3485,0.76,0.1343,9,88,97,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10829,2012-04-01,2,1,4,7,0,0,0,2,0.36,0.3485,0.71,0.1343,29,55,84,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10830,2012-04-01,2,1,4,8,0,0,0,2,0.36,0.3636,0.76,0.0896,37,88,125,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10831,2012-04-01,2,1,4,9,0,0,0,2,0.36,0.3485,0.81,0.1343,102,173,275,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10832,2012-04-01,2,1,4,10,0,0,0,2,0.4,0.4091,0.71,0.1045,132,228,360,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10833,2012-04-01,2,1,4,11,0,0,0,2,0.4,0.4091,0.71,0.194,180,271,451,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10834,2012-04-01,2,1,4,12,0,0,0,2,0.42,0.4242,0.67,0.2239,187,258,445,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10835,2012-04-01,2,1,4,13,0,0,0,2,0.44,0.4394,0.62,0.194,190,274,464,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10836,2012-04-01,2,1,4,14,0,0,0,2,0.48,0.4697,0.55,0.2239,283,278,561,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10842,2012-04-01,2,1,4,20,0,0,0,2,0.5,0.4848,0.59,0.2239,66,166,232,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10843,2012-04-01,2,1,4,21,0,0,0,2,0.5,0.4848,0.59,0.1642,33,101,134,457,0.425833,0.417287,0.67625,0.172267,2347,3694,6041
10849,2012-04-02,2,1,4,4,0,1,1,1,0.4,0.4091,0.76,0.4925,2,2,4,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10850,2012-04-02,2,1,4,5,0,1,1,1,0.4,0.4091,0.76,0.4925,2,22,24,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10851,2012-04-02,2,1,4,6,0,1,1,1,0.36,0.3182,0.71,0.4627,6,104,110,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10852,2012-04-02,2,1,4,7,0,1,1,1,0.34,0.303,0.66,0.3881,12,294,306,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10853,2012-04-02,2,1,4,8,0,1,1,1,0.36,0.3333,0.57,0.3284,36,553,589,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10854,2012-04-02,2,1,4,9,0,1,1,1,0.38,0.3939,0.54,0.3582,52,265,317,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10855,2012-04-02,2,1,4,10,0,1,1,1,0.4,0.4091,0.5,0.5224,85,119,204,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10856,2012-04-02,2,1,4,11,0,1,1,1,0.42,0.4242,0.47,0.4478,81,128,209,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10857,2012-04-02,2,1,4,12,0,1,1,1,0.44,0.4394,0.44,0.4478,100,181,281,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10858,2012-04-02,2,1,4,13,0,1,1,1,0.46,0.4545,0.36,0.2985,97,184,281,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10859,2012-04-02,2,1,4,14,0,1,1,1,0.46,0.4545,0.31,0.4179,127,141,268,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10860,2012-04-02,2,1,4,15,0,1,1,1,0.48,0.4697,0.33,0.4179,132,192,324,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10861,2012-04-02,2,1,4,16,0,1,1,1,0.5,0.4848,0.34,0.3284,104,291,395,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10862,2012-04-02,2,1,4,17,0,1,1,1,0.5,0.4848,0.29,0.2836,128,601,729,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10863,2012-04-02,2,1,4,18,0,1,1,1,0.5,0.4848,0.27,0.2537,75,543,618,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10864,2012-04-02,2,1,4,19,0,1,1,1,0.5,0.4848,0.27,0.2537,66,428,494,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10865,2012-04-02,2,1,4,20,0,1,1,1,0.46,0.4545,0.31,0.1642,48,281,329,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10866,2012-04-02,2,1,4,21,0,1,1,1,0.46,0.4545,0.28,0.1343,24,214,238,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10867,2012-04-02,2,1,4,22,0,1,1,1,0.42,0.4242,0.44,0.194,17,106,123,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10868,2012-04-02,2,1,4,23,0,1,1,1,0.44,0.4394,0.35,0.1642,6,60,66,458,0.433913,0.427513,0.504348,0.312139,1208,4728,5936
10869,2012-04-03,2,1,4,0,0,2,1,1,0.4,0.4091,0.43,0.1343,1,32,33,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10870,2012-04-03,2,1,4,1,0,2,1,1,0.38,0.3939,0.46,0.2239,0,11,11,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10871,2012-04-03,2,1,4,2,0,2,1,1,0.36,0.3485,0.53,0.1642,0,5,5,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10872,2012-04-03,2,1,4,3,0,2,1,1,0.38,0.3939,0.46,0.0,0,3,3,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10873,2012-04-03,2,1,4,4,0,2,1,1,0.32,0.3333,0.66,0.0896,0,1,1,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10874,2012-04-03,2,1,4,5,0,2,1,1,0.32,0.3333,0.66,0.0896,2,25,27,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10875,2012-04-03,2,1,4,6,0,2,1,1,0.3,0.3182,0.61,0.0896,2,98,100,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10876,2012-04-03,2,1,4,7,0,2,1,1,0.32,0.3333,0.66,0.0896,14,327,341,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10877,2012-04-03,2,1,4,8,0,2,1,1,0.34,0.3636,0.57,0.0,27,577,604,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10878,2012-04-03,2,1,4,9,0,2,1,1,0.42,0.4242,0.38,0.0896,54,354,408,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10879,2012-04-03,2,1,4,10,0,2,1,1,0.44,0.4394,0.33,0.0,77,142,219,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10880,2012-04-03,2,1,4,11,0,2,1,1,0.48,0.4697,0.23,0.0,91,167,258,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10881,2012-04-03,2,1,4,12,0,2,1,1,0.52,0.5,0.25,0.0,101,230,331,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10882,2012-04-03,2,1,4,13,0,2,1,1,0.56,0.5303,0.19,0.2537,120,225,345,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10883,2012-04-03,2,1,4,14,0,2,1,1,0.56,0.5303,0.21,0.2239,120,191,311,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10884,2012-04-03,2,1,4,15,0,2,1,1,0.6,0.5909,0.2,0.194,109,207,316,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10885,2012-04-03,2,1,4,16,0,2,1,1,0.62,0.6061,0.21,0.1642,145,340,485,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10886,2012-04-03,2,1,4,17,0,2,1,1,0.62,0.6061,0.17,0.194,123,634,757,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10887,2012-04-03,2,1,4,18,0,2,1,1,0.6,0.6061,0.26,0.1642,139,661,800,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10888,2012-04-03,2,1,4,19,0,2,1,1,0.56,0.5303,0.26,0.1045,98,460,558,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10889,2012-04-03,2,1,4,20,0,2,1,1,0.56,0.5303,0.24,0.1343,54,325,379,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10890,2012-04-03,2,1,4,21,0,2,1,1,0.54,0.5152,0.45,0.0,33,210,243,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10891,2012-04-03,2,1,4,22,0,2,1,1,0.5,0.4848,0.51,0.0,25,133,158,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10892,2012-04-03,2,1,4,23,0,2,1,1,0.5,0.4848,0.59,0.0,13,66,79,459,0.466667,0.461483,0.396667,0.100133,1348,5424,6772
10893,2012-04-04,2,1,4,0,0,3,1,1,0.48,0.4697,0.48,0.0,18,23,41,460,0.541667,0.53345,0.469583,0.180975,1058,5378,6436
10894,2012-04-04,2,1,4,1,0,3,1,1,0.46,0.4545,0.59,0.0,0,11,11,460,0.541667,0.53345,0.469583,0.180975,1058,5378,6436
